id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at
5           Marshall    Osinski     female      republican  50              76          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2008        Fabian      Murphy      female      independen  53              85          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
773         Fletcher    Jerde       female      na          33              79          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1912        Franz       Langosh     male        na          13              39          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1110        Ayden       Marquardt   female      republican  24              86          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2558        Gerard      Ullrich     female      green       32              65          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4332        Thelma      Bogan       male        democrat    11              40          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2975        Leatha      Kshlerin    male        democrat    18              45          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4315        Damon       Hagenes     female      republican  36              90          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
635         Alene       Kuhic       female      democrat    25              83          1           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
359         Estella     Welch       male        democrat    45              61          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
759         Dana        Koepp       male        democrat    21              37          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2382        Jakayla     Cartwright  female      na          4               67          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4524        Morris      Barrows     female      republican  14              39          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4578        Orrin       Senger      male        democrat    39              71          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1839        Candelario  Pollich     male        republican  25              90          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1204        Hazle       Bechtelar   male        republican  36              63          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
